model,raw_score,quantization_score,final_score,is_valid_gpu,unknown_reason
RTX_6000_ADA,0.5572687214285714,0.0,89.2122191626166,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5001665785714285,0.0,80.07083245394337,True,nan
RTX_4000_SFF_ADA,0.12072015,0.0,19.32588725154992,True,nan
RTX_4000_SFF_ADA,0.12288015000000001,0.0,19.671678045078156,True,nan
UNKNOWN,0.14680515,0.0,23.50179134839439,True,Could not match to any known GPU model
RTX_4000_SFF_ADA,0.13224015,0.0,21.17010481703385,True,nan
UNKNOWN,0.14835015,0.0,23.74912781876528,True,Could not match to any known GPU model
UNKNOWN,0.057795149999999997,0.0,9.252329065084952,True,Could not match to any known GPU model
RTX_A4000,0.29907515,0.0,47.87844140883175,True,nan
UNKNOWN,0.12333014999999999,0.0,19.743717793729868,True,Could not match to any known GPU model
UNKNOWN,0.14103015,0.0,22.57728124069737,True,Could not match to any known GPU model
UNKNOWN,0.14064015,0.0,22.51484679186588,True,Could not match to any known GPU model
UNKNOWN,0.04972515,0.0,7.960416239264177,True,Could not match to any known GPU model
UNKNOWN,0.14437515,0.0,23.112776705675127,True,Could not match to any known GPU model
UNKNOWN,0.14668515,0.0,23.482580748753932,True,Could not match to any known GPU model
UNKNOWN,0.14907015,0.0,23.864391416608033,True,Could not match to any known GPU model
UNKNOWN,0.14737514999999998,0.0,23.593041696686566,True,Could not match to any known GPU model
RTX_6000_ADA,0.5149387214285714,0.0,82.43568013944518,True,nan
L4,0.5007815785714286,0.0,80.16928677710071,True,nan
RTX_6000_ADA,0.5685187214285714,0.0,91.0132128789095,True,nan
RTX_6000_ADA,0.5685187214285714,0.0,91.0132128789095,True,nan
A800_40GB,0.4607142857142857,0.0,73.75498076247122,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
L4,0.49644657857142854,0.0,79.47530386508917,True,nan
UNKNOWN,0.14452515,0.0,23.136789955225694,True,Could not match to any known GPU model
RTX_4000_SFF_ADA,0.12111015,0.0,19.388321700381404,True,nan
A800_40GB,0.4607142857142857,0.0,73.75498076247122,True,nan
UNKNOWN,0.14895015,0.0,23.845180816967574,True,Could not match to any known GPU model
RTX_6000_ADA,0.4805287214285714,0.0,76.92704069254394,True,nan
RTX_6000_ADA,0.5572687214285714,0.0,89.2122191626166,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5001665785714285,0.0,80.07083245394337,True,nan
RTX_4000_SFF_ADA,0.12072015,0.0,19.32588725154992,True,nan
RTX_4000_SFF_ADA,0.12288015000000001,0.0,19.671678045078156,True,nan
UNKNOWN,0.14680515,0.0,23.50179134839439,True,Could not match to any known GPU model
RTX_4000_SFF_ADA,0.13224015,0.0,21.17010481703385,True,nan
UNKNOWN,0.14835015,0.0,23.74912781876528,True,Could not match to any known GPU model
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
RTX_A6000,0.4460844357142857,0.0,71.41291250288832,True,nan
UNKNOWN,0.14748015,0.0,23.60985097137197,True,Could not match to any known GPU model
RTX_6000_ADA,0.4704187214285714,0.0,75.30854767283539,True,nan
L4,0.43905657857142855,0.0,70.28783458704032,True,nan
L4,0.49701657857142856,0.0,79.56655421338135,True,nan
L4,0.5056715785714285,0.0,80.95211871244935,True,nan
L4,0.5040215785714286,0.0,80.68797296739308,True,nan
L4,0.49941657857142857,0.0,79.95076620619051,True,nan
RTX_6000_ADA,0.4731187214285714,0.0,75.7407861647457,True,nan
RTX_4000_SFF_ADA,0.13195515,0.0,21.12447964288776,True,nan
L4,0.5073515785714285,0.0,81.22106710741576,True,nan
L4,0.5046215785714285,0.0,80.78402596559535,True,nan
L4,0.49733157857142857,0.0,79.61698203743755,True,nan
UNKNOWN,0.14464515,0.0,23.156000554866154,True,Could not match to any known GPU model
L4,0.5032115785714285,0.0,80.55830141981997,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
RTX_4000_SFF_ADA,0.14758515,0.0,23.626660246057366,True,nan
L4,0.5001215785714286,0.0,80.0636284790782,True,nan
A100_40GB_PCIE,0.14460014999999998,0.0,23.14879658000098,True,nan
RTX_4000_SFF_ADA,0.14779515,0.0,23.660278795428166,True,nan
RTX_6000_ADA,0.5680237214285714,0.0,90.93396915539262,True,nan
H100_PCIE_80GB,0.62455015,0.0,99.98319072531461,True,nan
UNKNOWN,0.14847015,0.0,23.76833841840574,True,Could not match to any known GPU model
UNKNOWN,0.14946014999999999,0.0,23.926825865439515,True,Could not match to any known GPU model
RTX_6000_ADA,0.4214285714285714,0.0,67.46579635636901,True,nan
A800_40GB,0.6073844357142857,0.0,97.2351601862701,True,nan
UNKNOWN,0.11878514999999999,0.0,19.016116332347536,True,Could not match to any known GPU model
L4,0.5046815785714286,0.0,80.79363126541558,True,nan
UNKNOWN,0.14695515,0.0,23.525804597944965,True,Could not match to any known GPU model
UNKNOWN,0.12703514999999999,0.0,20.336845057628995,True,Could not match to any known GPU model
